la pintura	"painting, paint, paintwork"
la ventaja	"advantage, benefit, odds"
la sensación	"sensation, feeling, sense"
los cien	hundred (pl)
la costumbre	"custom, ways (of doing), habit"
el extranjero	"foreigner, alien, stranger"
el establecimiento	"establishment, institution, settlement"
el símbolo	"symbol, sign, token"
*** 751 - 760 (/course/195609/spanish-nouns-1-2/76/)	
el episodio	"episode, incident, event"
la universidad	university
el pan	"bread, loaf, fresh bread"
el tribunal	"tribunal, court, magistrates court"
el rock	rock (music)
el crimen	"crime, felony, offense"
el diciembre	December
el jardín	garden
la explotación	"exploitation, mining, working"
la duración	"duration, (time) length, continuity"
*** 761 - 770 (/course/195609/spanish-nouns-1-2/77/)	
la conformidad	"conformity, agreement, accord(ance /with)"
el seno	"breast, heart, sinus/sine (math.)"
el banco	bench/seat; bank; shoal
el turismo	"tourism, travel, touring"
el frío	"cold, chill"
la arquitectura	architecture
los empleados	"(the) employed, staff, personnel"
la destrucción	"destruction, ruin"
el atentado	"(assasination) attempt, assault"
la variedad	variety; change/alternation
*** 771 - 780 (/course/195609/spanish-nouns-1-2/78/)	
el órgano	organ; medium; bulletin
la amistad	"friendship, friendliness, amity"
la realización	"realization, attainment, achievement"
la mezcla	"mixture, mix, blend"
la ocupación	"occupation, occupancy, work"
el delito	"crime, delict/misdemeanor"
la consideración	"consideration, regard, esteem"
el arma	"weapon, arm"
el sujeto	"subject; character, individual"
la fundación	"foundation, establishment, founding"
*** 781 - 790 (/course/195609/spanish-nouns-1-2/79/)	
la pieza	"piece, room, part"
la compra	"buying/shopping, purchase, acquisition"
la claridad	"clarity, clearness, brightness"
la elaboración	"elaboration, manufacture, production"
el avance	"advance, progress, lead"
el miércoles	Wednesday
la cita	"appointment, date/dating, quote"
el canal	"canal, channel, gutter"
la lógica	"logic, rationality, common sense"
el bosque	"forest, woods, wood"
*** 791 - 800 (/course/195609/spanish-nouns-1-2/80/)	
la eficacia	"efficacy, efficiency, effectiveness"
la lluvia	"rain, rainfall"
el factor	factor
el general	"general, general admission"
la entrevista	"interview, meeting"
la vivienda	"dwelling, housing, home"
la introducción	"introduction, insertion, input"
la dificultad	"difficulty, trouble, problem"
el pacto	"pact, covenant, agreement"
el tren	"train, landing gear"
*** 801 - 810 (/course/195609/spanish-nouns-1-2/81/)	
el trato	"treatment, treaty, agreement"
el enero	January
la transparencia	"transparency, clarity, back projection"
el aeropuerto	airport
la postura	"posture, stance, position"
la manifestación	"manifestation, demonstration, demo"
el escudo	"shield, coat of arms, escutcheon"
el campeón	"champion, victor, winner"
la tasa	"tax, fee, rate"
el obispo	bishop
*** 811 - 820 (/course/195609/spanish-nouns-1-2/82/)	
el gol	"goal (football), point, win"
la sorpresa	"surprise, astonishment"
la letra	"letter, (hand)writing, text/line (of a song etc)"
la negociación	"negotiation, bargaining, negotiations"
la recuperación	"recovery, recuperation, reclamation"
el mantenimiento	"maintenance, upkeep, support"
la cocina	"kitchen, cuisine, cooking"
la residencia	"residence, home, residency"
la evaluación	"evaluation, appraisal, review"
el pintor	painter
*** 821 - 830 (/course/195609/spanish-nouns-1-2/83/)	
el sexo	"sex, gender, genitals"
la renta	"rent, income, revenue"
el espectáculo	"spectacle, show, entertainment"
la observación	"observation, remark, comment"
el ojo	"eye, (key/peep)hole"
el protagonista; la protagonista	"protagonist, hero/ine, main character"
la señal	"signal, mark, bookmark"
el coste	"cost, expense, price"
el petróleo	"petroleum, (oil)"
la torre	"tower, rook, turret"
*** 831 - 840 (/course/195609/spanish-nouns-1-2/84/)	
el hierro	iron
el fracaso	"fiasco, failure, flop"
el trono	throne
el hogar	"home, hearth/fireplace, homestead"
la primavera; el primavera	"springtime (f), spring (f), primrose (f)"
el cultivo	"cultivation, culture, crop"
el duque	duke
la lista	"list, roster, strip"
la máquina	"machine, engine, train engine"
la niña	"girl, little girl, pupil"
*** 841 - 850 (/course/195609/spanish-nouns-1-2/85/)	
el café	"coffee, cafe, coffee shop"
la deuda	"debt, due, indebtedness"
la doctrina	"doctrine, teaching, learning"
la ruta	"route, way, plan"
la gira	"tour, route, tourning"
la cola	"queue/line, tail, coca-cola"
el concierto	"concert, gig, concerto"
la luna	"moon, mirror/plate glass"
el vacío	"vacuum/void, gap/hole"
el septiembre	September
*** 851 - 860 (/course/195609/spanish-nouns-1-2/86/)	
la montaña	"mountain, mountains"
la conquista	"conquest/capture, achievement"
el imperio	"empire, imperial rule"
el dueño	"owner, landlord"
el rival; la rival	"rival, competitor"
la expansión	"expansion, spread, growth"
el junio	June
el impulso	"impulse, impetus, momentum"
el catalán	"Catalan, Catalonian"
el complejo	"complex, obsession, group of buildings"
*** 861 - 870 (/course/195609/spanish-nouns-1-2/87/)	
la gloria	"glory, fame, splendour"
el julio	July
el minuto	"minute, moment, second"
el vehículo	"vehicle, carrier"
el cuello	"collar/yoke, neck/throat"
la norma	"norm, rule, standard"
el fruto	"fruit, result, product"
el deporte	"sport, game, physical exercise (abb. P.E.)"
el mecanismo	"mechanism, machinery, device"
el piso	"floor, flat/apartment, storey"
*** 871 - 880 (/course/195609/spanish-nouns-1-2/88/)	
la espada	"sword, blade, épée"
el registro	"registry, registration, record"
el vicepresidente	"vice-president, vice-chairman"
la dimensión	"dimension, dimensions, aspect"
el gasto	"spending, expenditure, expense"
la ronda	"circular/ring road, ring, round"
la coalición	coalition
el reglamento	"regulations, rules"
la caja	"box/case, crate, drawer"
la multitud	"multitude, crowd, ton"
*** 881 - 890 (/course/195609/spanish-nouns-1-2/89/)	
el pelo	"hair, hairs, fur"
el homenaje	"homage, tribute"
el metal	metal
el ciudadano	citizen
la opción	"option, choice, alternative"
la posesión	"possession, ownership, holding"
la ropa	"clothing, clothes, wear"
el lanzamiento	"launch, launching, release"
la celebración	"celebration, observance"
la leche	"milk, slap, smack"
*** 891 - 900 (/course/195609/spanish-nouns-1-2/90/)	
la caza	"hunt, game, hunting"
el gato	"(tom)cat, jack, tick-tack-toe"
el parecer	"opinion, ideas"
el consenso	"consensus, agreement"
el rechazo	"rejection, denial; recoil"
la prioridad	"priority, precedence"
la biografía	"biography, life story"
el octubre	October
la felicidad	"happiness, felicity, bliss"
el porcentaje	"percentage, percent"
*** 901 - 910 (/course/195609/spanish-nouns-1-2/91/)	
el piloto; la piloto	"pilot, pilot light, driver"
el concurso	"competition, tender; selection process"
la pasión	"passion, dedication, devotion"
la preparación	"preparation, readiness, training"
la corrupción	"corruption, decay, rot"
la descripción	description
la diversidad	"diversity, (great) variety"
la sonrisa	"smile, grin"
el comandante; la comandante	"commander, commandant, major"
el mayo	"May, spring bouquet, pink rain lily"
*** 911 - 920 (/course/195609/spanish-nouns-1-2/92/)	
el titular	"titular, headline, holder"
el colegio	"school, college, high school"
la corona	"crown, krone, coronet"
la transición	"transition, transition to democracy"
el piano	piano
el lago	lake
el paquete	"parcel, package, packet"
el índice	"index, rating, rate"
el fundador	founder
la promoción	"promotion, development, advancement"
*** 921 - 930 (/course/195609/spanish-nouns-1-2/93/)	
la explicación	"explanation, reason, lecture"
el daño	"damage, harm, injury"
la espalda	"back (anatomy), backstroke"
la oficina	"office, bureau"
la pared	"wall, slope, hillside"
el terror	"terror, dread, horror"
la alianza	"alliance, bond, wedding ring"
el manifiesto	"manifest, manifesto"
el teléfono	"telephone, phone, telephone number"
la tensión	"tension, stress, pressure"
*** 931 - 940 (/course/195609/spanish-nouns-1-2/94/)	
la liga	league; garter/elastic band
la gracia	"grace, joke, pardon"
el permiso	"permit, permission, license"
el noviembre	November
el culto	"worship, cult, practice of religion"
la hipótesis	"hypothesis, theory"
la condena	"conviction, sentence, prison sentence"
el gesto	"gesture, sign, face"
la constitución	"constitution, physique, creation"
el futbolista; la futbolista	"footballer, football player, soccer player"
*** 941 - 950 (/course/195609/spanish-nouns-1-2/95/)	
la transformación	"transformation, conversion, processing"
la discusión	"discussion, dispute, argument"
la instancia	"instance, request, petition"
el monte	"mount, mountain, woods"
el criterio	"criterion, yardstick, judgement"
la autonomía	"autonomy, range"
la expedición	"expedition, dispatch, trip"
el agente; la agente	agent
el cierre	"closing, closure, locking"
la invasión	"invasion, encroachment, rampant spread"
*** 951 - 960 (/course/195609/spanish-nouns-1-2/96/)	
el traje	"costume, suit, outfit"
el comunicado	"communiqué, statement, announcement"
la civilización	"civilisation, civilization"
la infancia	"childhood, infancy"
la playa	"beach, seaside, bathing beach"
la punta	"point/tip, spike, head/end"
el cerebro	"brain, mastermind/brainiac, grey matter"
la fusión	"fusion, melting, merger"
el coronel	colonel
la cruz	cross; tails (coin); withers
*** 961 - 970 (/course/195609/spanish-nouns-1-2/97/)	
el marzo	March
el descenso	"descent, decline, landing"
la contribución	"contribution, input, tax"
el museo	"museum, gallery"
la fórmula	"formula, composition, symbol"
el recorrido	"route, stretch of way, (complete) tour"
el abril	April
la profundidad	"profundity, depth(s), profoundness"
la pista	"track, trail, clue"
la esencia	"essence, core"
*** 971 - 980 (/course/195609/spanish-nouns-1-2/98/)	
la separación	"separation, division, parting"
el castellano	"Castillian, castellan, Spanish (language)"
el fundamento	"fundament, basis,  foundation"
la dignidad	"dignity, dignitary, worthies"
el cincuenta	fifty
la licencia	"license, permission, leave"
la excepción	exception
el hotel	hotel
la reflexión	"reflection, reflexion, thought"
el potencial	"potential, possibilities, strength"
*** 981 - 990 (/course/195609/spanish-nouns-1-2/99/)	
la reserva	"booking, reserve, reservation"
el vestido	"dress, garment, clothes"
el ánimo	"temper/mind/spirit, courage (to face life)"
la soberanía	"sovereignty, suzerainty, self-government"
la traducción	translation
el febrero	February
el sacerdote	priest (s)
el promedio	"average, mean, mid point"
la tesis	"thesis, dissertation, theory"
la capa	"cape, layer/film/coat(ing)"
*** 991 - 1000 (/course/195609/spanish-nouns-1-2/100/)	
el patrimonio	"patrimony, inheritance, legacy"
la coordinación	"coordination, liaison, organization"
la adopción	"adoption, adopting"
la trayectoria	"trajectory, track, path"
la cueva	"cave, cavern, cellar"
el ganado	"cattle, livestock, herd"
la leyenda	"legend, tale, caption"
la toma	"taking, (in)take/dose, prelevation"
la imaginación	"imagination, fancy"
la batería	"battery; drums, drummer"
*** 1001 - 1010 (/course/195609/spanish-nouns-1-2/101/)	
la estancia	"ranch/farm, stopover/stay, country estate"
el descanso	"relaxation, rest"
el decreto	"decree, ordinance, order"
la patria	homeland
el agosto	August
el humor	"humour, mood, temper"
la pantalla	"screen, silver screen, display"
la huelga	strike
la tabla	"table, plank, chart"
la apariencia	"look, appearance, semblance"
*** 1011 - 1020 (/course/195609/spanish-nouns-1-2/102/)	
la cohesión	"cohesion, connection, link"
el bienestar	"welfare, well-being, comfort"
la publicidad	"publicity, advertising, advertisement"
la dictadura	dictatorship
la denominación	"denomination, appellation, designation"
el odio	"hatred, hate, nuisance"
la nieve	snow; cocaine (fig.)
el desempleo	unemployment
el aparato	"device, appliance, apparatus"
la consulta	"consultation, enquiry, office"
*** 1021 - 1030 (/course/195609/spanish-nouns-1-2/103/)	
el reinado	"reign, government (period in office)"
el formato	"format, size, form"
la discriminación	discrimination
el cuento	"tale, story, yarn"
el remedio	"remedy, redress, solution"
la densidad	"density, thickness"
la negativa	"negative, refusal, denial"
la agencia	"agency, branch, sub-office"
la medicina	"medicine (science, profession)"
la bibliografía	"bibliography, literature"
*** 1031 - 1040 (/course/195609/spanish-nouns-1-2/104/)	
el músico	"musician, artist, composer (mus.)"
la ficción	fiction
el círculo	"circle, ring, compass"
la programación	"programming, programing, schedule"
la habilidad	"ability, skill, proficiency"
la adaptación	"adaptation, adapting, adjustment"
el oficio	"office, function (official), trade/profession"
la protesta	"protest, objection, complaint"
la facilidad	"facilness/facility, easiness, easement/facilitation"
la fábrica	"factory, manufacture, plant"
*** 1041 - 1050 (/course/195609/spanish-nouns-1-2/105/)	
el descubrimiento	"discovery, diclosure, detection"
el examen	"exam(ination), test, review"
la modificación	"modification, alteration, change"
la competición	competition
el patio	(inner) courtyard/patio/atrium
el borde; la borde	"border, edge, rim"
el cáncer; la cáncer	"cancer, Cancer"
el rango	"rank, standing, status"
el reparto	"distribution, apportionment, allocation"
el relato	"narration/narrative, report, story/tale"
*** 1051 - 1060 (/course/195609/spanish-nouns-1-2/106/)	
la conservación	"conservation, preservation, maintenance"
la oscuridad	"obscurity, darkness, gloom"
la chica	"girl, gal, lady"
el patrón	"patron, employer/boss, standard"
la bomba	"bomb, pump, drunkenness"
el censo	"census, lease(hold)/tenancy, population register"
la audiencia	"audience, hearing"
la conexión	"connection, link"
la presa	"prey/catch; dam, watergate"
